client_id,product,money,ad_key,mouth,year
231,storage_ms,2890,,1,2022
231,sales_ms,2890,,1,2022
232,storage_ms,2890,,1,2022
232,sales_ms,2890,,1,2022
233,storage_ms,2890,about_market,1,2022
233,sales_ms,1000,about_market,1,2022
234,storage_ms,1000,,1,2022
235,storage_ms,2890,,1,2022
236,storage_ms,2890,summer_sale,1,2022
237,sales_ms,1990,,1,2022
238,sales_ms,1990,new_subs,1,2022
239,storage_ms,1000,,1,2022
240,storage_ms,1000,,1,2022
240,sales_ms,2890,,1,2022
241,storage_ms,1000,,1,2022
241,sales_ms,1000,,1,2022
242,storage_ms,1000,,1,2022
242,sales_ms,2890,,1,2022
243,sales_ms,1290,,1,2022
244,storage_ms,1000,,1,2022
244,sales_ms,1000,,1,2022
245,sales_ms,1290,,1,2022
245,storage_ms,1990,,1,2022
246,storage_ms,2890,,1,2022
246,sales_ms,1000,,1,2022
247,storage_ms,2890,,1,2022
247,sales_ms,1000,,1,2022
248,sales_ms,1990,,1,2022
248,storage_ms,1990,,1,2022
249,sales_ms,1290,,1,2022
249,storage_ms,1290,,1,2022
250,storage_ms,1000,summer_sale,1,2022
251,storage_ms,1000,current_clients,1,2022
251,sales_ms,1000,current_clients,1,2022
252,storage_ms,2890,,1,2022
253,storage_ms,2890,summer_sale,1,2022
253,sales_ms,2890,summer_sale,1,2022
254,storage_ms,2890,about_market,1,2022
255,sales_ms,1290,,1,2022
256,sales_ms,1990,current_clients,1,2022
257,sales_ms,1990,about_market,1,2022
257,storage_ms,1290,about_market,1,2022
258,storage_ms,2890,,1,2022
259,storage_ms,2890,,1,2022
260,storage_ms,1000,,1,2022
261,storage_ms,2890,,1,2022
261,sales_ms,1000,,1,2022
262,storage_ms,2890,,1,2022
262,sales_ms,1000,,1,2022
263,sales_ms,1290,about_market,1,2022
264,sales_ms,1290,,1,2022
265,storage_ms,1000,,1,2022
266,storage_ms,1000,summer_sale,1,2022
266,sales_ms,2890,summer_sale,1,2022
267,sales_ms,1990,,1,2022
267,storage_ms,1990,,1,2022
268,storage_ms,1000,,1,2022
269,storage_ms,2890,,1,2022
270,storage_ms,1000,,1,2022
271,storage_ms,2890,about_storage,1,2022
272,storage_ms,2890,about_market,1,2022
273,storage_ms,1000,summer_sale,1,2022
273,sales_ms,2890,summer_sale,1,2022
274,sales_ms,1290,summer_sale,1,2022
274,storage_ms,1990,summer_sale,1,2022
275,storage_ms,1000,,1,2022
275,sales_ms,2890,,1,2022
276,storage_ms,2890,,1,2022
276,sales_ms,2890,,1,2022
277,storage_ms,1000,,1,2022
278,storage_ms,2890,,1,2022
279,storage_ms,2890,,1,2022
279,sales_ms,1000,,1,2022
280,storage_ms,2890,new_subs,1,2022
281,sales_ms,1990,,1,2022
281,storage_ms,1990,,1,2022
282,storage_ms,2890,,1,2022
283,storage_ms,2890,new_subs,1,2022
284,storage_ms,2890,,1,2022
285,storage_ms,2890,summer_sale,1,2022
285,sales_ms,1000,summer_sale,1,2022
286,storage_ms,2890,,1,2022
287,storage_ms,2890,black_friday,1,2022
287,sales_ms,1000,black_friday,1,2022
288,storage_ms,1000,,1,2022
289,sales_ms,1990,,1,2022
289,storage_ms,1290,,1,2022
290,storage_ms,1000,,1,2022
290,sales_ms,2890,,1,2022
291,storage_ms,2890,,1,2022
292,storage_ms,1000,,1,2022
293,storage_ms,1000,,1,2022
293,sales_ms,1000,,1,2022
294,storage_ms,1000,,1,2022
294,sales_ms,1000,,1,2022
295,sales_ms,1990,,1,2022
296,sales_ms,1990,new_subs,1,2022
297,sales_ms,1290,about_storage,1,2022
298,sales_ms,1990,,1,2022
299,sales_ms,1290,,1,2022
300,storage_ms,2890,about_market,1,2022
301,sales_ms,1990,about_market,1,2022
301,storage_ms,1990,about_market,1,2022
302,sales_ms,1990,about_storage,1,2022
302,storage_ms,1990,about_storage,1,2022
303,storage_ms,2890,about_market,1,2022
303,sales_ms,1000,about_market,1,2022
304,sales_ms,1290,current_clients,1,2022
305,storage_ms,1000,,1,2022
306,sales_ms,1290,new_subs,1,2022
306,storage_ms,1990,new_subs,1,2022
307,storage_ms,1000,new_subs,1,2022
308,storage_ms,2890,,1,2022
309,storage_ms,1000,,1,2022
309,sales_ms,2890,,1,2022
310,storage_ms,1000,about_storage,1,2022
311,sales_ms,1290,black_friday,1,2022
312,storage_ms,1000,current_clients,1,2022
313,storage_ms,2890,,1,2022
314,storage_ms,1000,,1,2022
314,sales_ms,1000,,1,2022
315,sales_ms,1290,,1,2022
315,storage_ms,1290,,1,2022
316,storage_ms,1000,,1,2022
317,storage_ms,1000,,1,2022
317,sales_ms,2890,,1,2022
318,sales_ms,1990,,1,2022
319,storage_ms,1000,,1,2022
320,sales_ms,1990,,1,2022
321,storage_ms,2890,,1,2022
322,storage_ms,1000,about_storage,1,2022
322,sales_ms,2890,about_storage,1,2022
323,storage_ms,1000,,1,2022
323,sales_ms,1000,,1,2022
324,storage_ms,2890,,1,2022
325,storage_ms,2890,,1,2022
326,storage_ms,2890,,1,2022
326,sales_ms,1000,,1,2022
327,sales_ms,1290,summer_sale,1,2022
328,storage_ms,1000,,1,2022
328,sales_ms,2890,,1,2022
329,storage_ms,2890,,1,2022
330,storage_ms,1000,,1,2022
331,storage_ms,2890,new_subs,1,2022
332,storage_ms,1000,about_market,1,2022
333,storage_ms,2890,black_friday,1,2022
333,sales_ms,2890,black_friday,1,2022
334,storage_ms,1000,,1,2022
335,storage_ms,2890,about_market,1,2022
336,sales_ms,1290,summer_sale,1,2022
337,storage_ms,1000,new_subs,1,2022
338,sales_ms,1290,,1,2022
338,storage_ms,1990,,1,2022
339,storage_ms,1000,,1,2022
340,storage_ms,2890,black_friday,1,2022
341,sales_ms,1990,,1,2022
342,storage_ms,1000,,1,2022
343,sales_ms,1290,,1,2022
343,storage_ms,1990,,1,2022
344,storage_ms,1000,,1,2022
345,sales_ms,1990,,1,2022
345,storage_ms,1290,,1,2022
346,storage_ms,1000,,1,2022
347,storage_ms,1000,summer_sale,1,2022
348,storage_ms,1000,,1,2022
349,storage_ms,2890,,1,2022
350,storage_ms,2890,,1,2022
351,storage_ms,1000,current_clients,1,2022
352,storage_ms,2890,,1,2022
353,sales_ms,1990,,1,2022
354,storage_ms,2890,summer_sale,1,2022
355,storage_ms,2890,,1,2022
356,storage_ms,1000,,1,2022
357,sales_ms,1990,current_clients,1,2022
358,storage_ms,1000,new_subs,1,2022
359,storage_ms,2890,,1,2022
359,sales_ms,1000,,1,2022
360,sales_ms,1290,,1,2022
361,storage_ms,1000,,1,2022
361,sales_ms,1000,,1,2022
362,storage_ms,1000,black_friday,1,2022
362,sales_ms,2890,black_friday,1,2022
363,storage_ms,1000,,1,2022
364,storage_ms,1000,,1,2022
365,storage_ms,1000,,1,2022
365,sales_ms,1000,,1,2022
366,sales_ms,1290,black_friday,1,2022
367,sales_ms,1290,new_subs,1,2022
367,storage_ms,1290,new_subs,1,2022
368,storage_ms,1000,summer_sale,1,2022
369,sales_ms,1990,about_market,1,2022
369,storage_ms,1290,about_market,1,2022
370,storage_ms,2890,,1,2022
371,storage_ms,2890,,1,2022
371,sales_ms,1000,,1,2022
372,storage_ms,2890,about_storage,1,2022
372,sales_ms,1000,about_storage,1,2022
373,sales_ms,1290,,1,2022
374,storage_ms,2890,black_friday,1,2022
374,sales_ms,1000,black_friday,1,2022
375,storage_ms,1000,,1,2022
376,storage_ms,2890,current_clients,1,2022
377,storage_ms,2890,,1,2022
377,sales_ms,1000,,1,2022
378,storage_ms,2890,,1,2022
378,sales_ms,1000,,1,2022
379,storage_ms,1000,summer_sale,1,2022
379,sales_ms,1000,summer_sale,1,2022
380,sales_ms,1990,,1,2022
3,storage_ms,1000,,2,2022
4,storage_ms,1000,,2,2022
5,storage_ms,2890,,2,2022
6,storage_ms,2890,,2,2022
7,storage_ms,1000,,2,2022
8,storage_ms,2890,current_clients,2,2022
9,storage_ms,1000,,2,2022
10,storage_ms,1000,,2,2022
11,storage_ms,2890,,2,2022
12,storage_ms,2890,,2,2022
13,storage_ms,2890,,2,2022
14,storage_ms,2890,,2,2022
15,storage_ms,1000,,2,2022
16,storage_ms,2890,,2,2022
17,storage_ms,2890,about_market,2,2022
18,storage_ms,2890,,2,2022
19,storage_ms,2890,,2,2022
20,storage_ms,2890,summer_sale,2,2022
21,storage_ms,2890,,2,2022
22,storage_ms,1000,current_clients,2,2022
23,storage_ms,2890,,2,2022
24,storage_ms,1000,,2,2022
25,storage_ms,1000,black_friday,2,2022
26,storage_ms,2890,about_storage,2,2022
27,storage_ms,2890,,2,2022
28,storage_ms,1000,,2,2022
29,storage_ms,1000,,2,2022
30,storage_ms,2890,,2,2022
31,storage_ms,2890,about_market,2,2022
32,storage_ms,1000,,2,2022
33,storage_ms,2890,black_friday,2,2022
34,storage_ms,1000,new_subs,2,2022
35,storage_ms,1000,,2,2022
36,storage_ms,2890,,2,2022
37,storage_ms,1000,,2,2022
38,storage_ms,1000,,2,2022
39,storage_ms,1000,about_market,2,2022
40,storage_ms,2890,,2,2022
41,storage_ms,2890,,2,2022
42,storage_ms,1000,about_market,2,2022
43,storage_ms,2890,,2,2022
44,storage_ms,1000,,2,2022
45,storage_ms,1000,,2,2022
46,storage_ms,1000,,2,2022
47,storage_ms,2890,,2,2022
48,storage_ms,1000,black_friday,2,2022
49,storage_ms,1000,,2,2022
50,storage_ms,2890,,2,2022
51,storage_ms,2890,summer_sale,2,2022
52,storage_ms,1000,new_subs,2,2022
53,storage_ms,1000,about_storage,2,2022
54,storage_ms,2890,,2,2022
55,storage_ms,2890,,2,2022
56,storage_ms,1000,about_market,2,2022
57,storage_ms,1000,about_market,2,2022
58,storage_ms,1000,,2,2022
59,storage_ms,1000,,2,2022
60,storage_ms,1000,,2,2022
61,storage_ms,2890,,2,2022
62,storage_ms,2890,,2,2022
63,storage_ms,2890,,2,2022
64,storage_ms,2890,,2,2022
65,storage_ms,2890,black_friday,2,2022
66,storage_ms,1000,,2,2022
67,storage_ms,2890,about_market,2,2022
68,storage_ms,1000,,2,2022
69,storage_ms,1000,black_friday,2,2022
70,storage_ms,2890,,2,2022
71,storage_ms,1000,current_clients,2,2022
72,storage_ms,2890,,2,2022
73,storage_ms,1000,,2,2022
74,storage_ms,2890,,2,2022
75,storage_ms,1000,about_storage,2,2022
76,storage_ms,2890,,2,2022
77,storage_ms,1000,,2,2022
78,storage_ms,1000,,2,2022
79,storage_ms,1000,,2,2022
80,storage_ms,1000,,2,2022
81,storage_ms,2890,,2,2022
82,storage_ms,2890,,2,2022
83,storage_ms,2890,,2,2022
84,storage_ms,2890,,2,2022
85,storage_ms,1000,,2,2022
86,storage_ms,1000,black_friday,2,2022
87,storage_ms,1000,,2,2022
88,sales_ms,1990,,2,2022
89,storage_ms,2890,,2,2022
90,storage_ms,2890,current_clients,2,2022
90,sales_ms,1000,current_clients,2,2022
91,storage_ms,2890,current_clients,2,2022
91,sales_ms,1000,current_clients,2,2022
92,storage_ms,1000,,2,2022
93,storage_ms,2890,about_market,2,2022
94,sales_ms,1290,,2,2022
95,storage_ms,2890,,2,2022
96,sales_ms,1290,,2,2022
97,storage_ms,1000,,2,2022
97,sales_ms,1000,,2,2022
98,storage_ms,2890,,2,2022
98,sales_ms,1000,,2,2022
99,storage_ms,2890,,2,2022
99,sales_ms,1000,,2,2022
100,storage_ms,1000,,2,2022
101,sales_ms,1990,,2,2022
102,storage_ms,2890,new_subs,2,2022
102,sales_ms,1000,new_subs,2,2022
103,sales_ms,1290,,2,2022
103,storage_ms,1990,,2,2022
104,storage_ms,1000,,2,2022
104,sales_ms,1000,,2,2022
105,storage_ms,2890,,2,2022
106,storage_ms,1000,about_market,2,2022
107,storage_ms,2890,current_clients,2,2022
108,storage_ms,2890,,2,2022
109,sales_ms,1290,,2,2022
109,storage_ms,1990,,2,2022
110,storage_ms,1000,,2,2022
111,storage_ms,1000,,2,2022
111,sales_ms,2890,,2,2022
112,storage_ms,2890,,2,2022
113,storage_ms,1000,about_storage,2,2022
114,sales_ms,1290,,2,2022
115,sales_ms,1290,black_friday,2,2022
116,storage_ms,1000,,2,2022
116,sales_ms,1000,,2,2022
117,storage_ms,1000,,2,2022
118,storage_ms,1000,,2,2022
119,sales_ms,1990,,2,2022
119,storage_ms,1990,,2,2022
120,storage_ms,2890,,2,2022
121,storage_ms,2890,,2,2022
122,storage_ms,2890,new_subs,2,2022
123,storage_ms,2890,,2,2022
124,storage_ms,2890,,2,2022
124,sales_ms,1000,,2,2022
125,storage_ms,2890,,2,2022
126,sales_ms,1290,,2,2022
126,storage_ms,1290,,2,2022
127,storage_ms,1000,,2,2022
127,sales_ms,2890,,2,2022
128,storage_ms,1000,new_subs,2,2022
129,storage_ms,2890,,2,2022
130,storage_ms,2890,current_clients,2,2022
131,storage_ms,2890,,2,2022
132,storage_ms,2890,,2,2022
132,sales_ms,1000,,2,2022
133,storage_ms,2890,,2,2022
133,sales_ms,2890,,2,2022
134,sales_ms,1990,about_market,2,2022
135,storage_ms,2890,,2,2022
135,sales_ms,2890,,2,2022
136,storage_ms,2890,,2,2022
137,storage_ms,2890,,2,2022
137,sales_ms,1000,,2,2022
138,storage_ms,1000,,2,2022
139,sales_ms,1990,about_market,2,2022
140,storage_ms,1000,,2,2022
140,sales_ms,1000,,2,2022
141,storage_ms,2890,,2,2022
142,storage_ms,2890,,2,2022
142,sales_ms,2890,,2,2022
143,storage_ms,2890,,2,2022
144,storage_ms,2890,current_clients,2,2022
145,storage_ms,2890,current_clients,2,2022
145,sales_ms,2890,current_clients,2,2022
146,storage_ms,1000,,2,2022
146,sales_ms,1000,,2,2022
147,storage_ms,2890,summer_sale,2,2022
147,sales_ms,1000,summer_sale,2,2022
148,storage_ms,1000,,2,2022
148,sales_ms,2890,,2,2022
149,storage_ms,2890,about_market,2,2022
149,sales_ms,1000,about_market,2,2022
150,storage_ms,1000,,2,2022
151,storage_ms,1000,,2,2022
152,sales_ms,1990,current_clients,2,2022
152,storage_ms,1290,current_clients,2,2022
153,storage_ms,1000,new_subs,2,2022
153,sales_ms,2890,new_subs,2,2022
154,storage_ms,1000,,2,2022
155,storage_ms,2890,,2,2022
156,storage_ms,2890,,2,2022
156,sales_ms,2890,,2,2022
157,storage_ms,2890,,2,2022
158,storage_ms,2890,,2,2022
159,storage_ms,1000,about_storage,2,2022
160,sales_ms,1290,,2,2022
160,storage_ms,1990,,2,2022
161,storage_ms,2890,,2,2022
162,storage_ms,2890,,2,2022
162,sales_ms,2890,,2,2022
163,storage_ms,1000,,2,2022
164,storage_ms,1000,,2,2022
165,storage_ms,1000,,2,2022
165,sales_ms,1000,,2,2022
166,sales_ms,1990,,2,2022
167,storage_ms,1000,,2,2022
168,sales_ms,1990,current_clients,2,2022
168,storage_ms,1290,current_clients,2,2022
169,storage_ms,1000,about_market,2,2022
169,sales_ms,2890,about_market,2,2022
170,storage_ms,2890,,2,2022
171,storage_ms,2890,black_friday,2,2022
172,storage_ms,2890,,2,2022
173,storage_ms,2890,,2,2022
174,sales_ms,1290,,2,2022
175,storage_ms,2890,,2,2022
176,storage_ms,2890,new_subs,2,2022
177,storage_ms,1000,,2,2022
177,sales_ms,2890,,2,2022
178,storage_ms,1000,,2,2022
178,sales_ms,1000,,2,2022
179,storage_ms,2890,,2,2022
180,sales_ms,1990,,2,2022
181,storage_ms,1000,,2,2022
182,sales_ms,1290,about_market,2,2022
183,storage_ms,2890,,2,2022
183,sales_ms,1000,,2,2022
184,sales_ms,1990,black_friday,2,2022
185,storage_ms,2890,,2,2022
186,storage_ms,1000,new_subs,2,2022
187,storage_ms,1000,,2,2022
187,sales_ms,1000,,2,2022
188,sales_ms,1290,,2,2022
188,storage_ms,1990,,2,2022
189,storage_ms,2890,,2,2022
190,storage_ms,2890,,2,2022
191,storage_ms,1000,,2,2022
192,storage_ms,2890,,2,2022
192,sales_ms,2890,,2,2022
193,storage_ms,2890,,2,2022
193,sales_ms,2890,,2,2022
194,storage_ms,1000,,2,2022
194,sales_ms,2890,,2,2022
195,sales_ms,1990,new_subs,2,2022
196,storage_ms,2890,,2,2022
196,sales_ms,2890,,2,2022
197,sales_ms,1990,current_clients,2,2022
198,storage_ms,2890,,2,2022
198,sales_ms,2890,,2,2022
199,storage_ms,2890,,2,2022
199,sales_ms,2890,,2,2022
200,storage_ms,1000,,2,2022
201,sales_ms,1990,,2,2022
202,storage_ms,1000,,2,2022
203,storage_ms,1000,summer_sale,2,2022
203,sales_ms,2890,summer_sale,2,2022
204,storage_ms,1000,,2,2022
204,sales_ms,1000,,2,2022
205,sales_ms,1290,about_storage,2,2022
206,storage_ms,2890,,2,2022
206,sales_ms,1000,,2,2022
207,storage_ms,2890,,2,2022
207,sales_ms,2890,,2,2022
208,storage_ms,1000,,2,2022
209,sales_ms,1290,,2,2022
210,storage_ms,2890,,2,2022
211,storage_ms,2890,new_subs,2,2022
212,storage_ms,2890,,2,2022
213,storage_ms,1000,,2,2022
213,sales_ms,1000,,2,2022
214,storage_ms,2890,,2,2022
215,storage_ms,2890,,2,2022
215,sales_ms,2890,,2,2022
216,sales_ms,1290,,2,2022
217,storage_ms,2890,,2,2022
218,storage_ms,1000,about_storage,2,2022
219,sales_ms,1990,about_storage,2,2022
220,storage_ms,2890,,2,2022
220,sales_ms,1000,,2,2022
221,sales_ms,1290,,2,2022
222,storage_ms,1000,,2,2022
222,sales_ms,1000,,2,2022
223,storage_ms,2890,,2,2022
224,storage_ms,1000,,2,2022
225,storage_ms,2890,summer_sale,2,2022
226,sales_ms,1990,,2,2022
226,storage_ms,1990,,2,2022
227,storage_ms,1000,,2,2022
227,sales_ms,2890,,2,2022
228,storage_ms,2890,,2,2022
229,storage_ms,1000,,2,2022
229,sales_ms,2890,,2,2022
230,storage_ms,1000,new_subs,2,2022
230,sales_ms,1000,new_subs,2,2022
231,storage_ms,2890,,2,2022
231,sales_ms,2890,,2,2022
232,storage_ms,2890,,2,2022
232,sales_ms,2890,,2,2022
233,storage_ms,2890,about_market,2,2022
233,sales_ms,1000,about_market,2,2022
234,storage_ms,1000,,2,2022
235,storage_ms,2890,,2,2022
236,storage_ms,2890,summer_sale,2,2022
237,sales_ms,1990,,2,2022
238,sales_ms,1990,new_subs,2,2022
239,storage_ms,1000,,2,2022
240,storage_ms,1000,,2,2022
240,sales_ms,2890,,2,2022
241,storage_ms,1000,,2,2022
241,sales_ms,1000,,2,2022
242,storage_ms,1000,,2,2022
242,sales_ms,2890,,2,2022
243,sales_ms,1290,,2,2022
244,storage_ms,1000,,2,2022
244,sales_ms,1000,,2,2022
245,sales_ms,1290,,2,2022
245,storage_ms,1990,,2,2022
246,storage_ms,2890,,2,2022
246,sales_ms,1000,,2,2022
247,storage_ms,2890,,2,2022
247,sales_ms,1000,,2,2022
248,sales_ms,1990,,2,2022
248,storage_ms,1990,,2,2022
249,sales_ms,1290,,2,2022
249,storage_ms,1290,,2,2022
250,storage_ms,1000,summer_sale,2,2022
251,storage_ms,1000,current_clients,2,2022
251,sales_ms,1000,current_clients,2,2022
252,storage_ms,2890,,2,2022
253,storage_ms,2890,summer_sale,2,2022
253,sales_ms,2890,summer_sale,2,2022
254,storage_ms,2890,about_market,2,2022
255,sales_ms,1290,,2,2022
256,sales_ms,1990,current_clients,2,2022
257,sales_ms,1990,about_market,2,2022
257,storage_ms,1290,about_market,2,2022
258,storage_ms,2890,,2,2022
259,storage_ms,2890,,2,2022
260,storage_ms,1000,,2,2022
261,storage_ms,2890,,2,2022
261,sales_ms,1000,,2,2022
262,storage_ms,2890,,2,2022
262,sales_ms,1000,,2,2022
263,sales_ms,1290,about_market,2,2022
264,sales_ms,1290,,2,2022
265,storage_ms,1000,,2,2022
266,storage_ms,1000,summer_sale,2,2022
266,sales_ms,2890,summer_sale,2,2022
267,sales_ms,1990,,2,2022
267,storage_ms,1990,,2,2022
268,storage_ms,1000,,2,2022
269,storage_ms,2890,,2,2022
270,storage_ms,1000,,2,2022
271,storage_ms,2890,about_storage,2,2022
272,storage_ms,2890,about_market,2,2022
273,storage_ms,1000,summer_sale,2,2022
273,sales_ms,2890,summer_sale,2,2022
274,sales_ms,1290,summer_sale,2,2022
274,storage_ms,1990,summer_sale,2,2022
275,storage_ms,1000,,2,2022
275,sales_ms,2890,,2,2022
276,storage_ms,2890,,2,2022
276,sales_ms,2890,,2,2022
277,storage_ms,1000,,2,2022
278,storage_ms,2890,,2,2022
279,storage_ms,2890,,2,2022
279,sales_ms,1000,,2,2022
280,storage_ms,2890,new_subs,2,2022
281,sales_ms,1990,,2,2022
281,storage_ms,1990,,2,2022
282,storage_ms,2890,,2,2022
283,storage_ms,2890,new_subs,2,2022
284,storage_ms,2890,,2,2022
285,storage_ms,2890,summer_sale,2,2022
285,sales_ms,1000,summer_sale,2,2022
286,storage_ms,2890,,2,2022
287,storage_ms,2890,black_friday,2,2022
287,sales_ms,1000,black_friday,2,2022
288,storage_ms,1000,,2,2022
289,sales_ms,1990,,2,2022
289,storage_ms,1290,,2,2022
290,storage_ms,1000,,2,2022
290,sales_ms,2890,,2,2022
291,storage_ms,2890,,2,2022
292,storage_ms,1000,,2,2022
293,storage_ms,1000,,2,2022
293,sales_ms,1000,,2,2022
294,storage_ms,1000,,2,2022
294,sales_ms,1000,,2,2022
295,sales_ms,1990,,2,2022
296,sales_ms,1990,new_subs,2,2022
297,sales_ms,1290,about_storage,2,2022
298,sales_ms,1990,,2,2022
299,sales_ms,1290,,2,2022
300,storage_ms,2890,about_market,2,2022
301,sales_ms,1990,about_market,2,2022
301,storage_ms,1990,about_market,2,2022
302,sales_ms,1990,about_storage,2,2022
302,storage_ms,1990,about_storage,2,2022
303,storage_ms,2890,about_market,2,2022
303,sales_ms,1000,about_market,2,2022
304,sales_ms,1290,current_clients,2,2022
305,storage_ms,1000,,2,2022
306,sales_ms,1290,new_subs,2,2022
306,storage_ms,1990,new_subs,2,2022
307,storage_ms,1000,new_subs,2,2022
308,storage_ms,2890,,2,2022
309,storage_ms,1000,,2,2022
309,sales_ms,2890,,2,2022
310,storage_ms,1000,about_storage,2,2022
311,sales_ms,1290,black_friday,2,2022
312,storage_ms,1000,current_clients,2,2022
313,storage_ms,2890,,2,2022
314,storage_ms,1000,,2,2022
314,sales_ms,1000,,2,2022
315,sales_ms,1290,,2,2022
315,storage_ms,1290,,2,2022
316,storage_ms,1000,,2,2022
317,storage_ms,1000,,2,2022
317,sales_ms,2890,,2,2022
318,sales_ms,1990,,2,2022
319,storage_ms,1000,,2,2022
320,sales_ms,1990,,2,2022
321,storage_ms,2890,,2,2022
322,storage_ms,1000,about_storage,2,2022
322,sales_ms,2890,about_storage,2,2022
323,storage_ms,1000,,2,2022
323,sales_ms,1000,,2,2022
324,storage_ms,2890,,2,2022
325,storage_ms,2890,,2,2022
326,storage_ms,2890,,2,2022
326,sales_ms,1000,,2,2022
327,sales_ms,1290,summer_sale,2,2022
328,storage_ms,1000,,2,2022
328,sales_ms,2890,,2,2022
329,storage_ms,2890,,2,2022
330,storage_ms,1000,,2,2022
331,storage_ms,2890,new_subs,2,2022
332,storage_ms,1000,about_market,2,2022
333,storage_ms,2890,black_friday,2,2022
333,sales_ms,2890,black_friday,2,2022
334,storage_ms,1000,,2,2022
335,storage_ms,2890,about_market,2,2022
336,sales_ms,1290,summer_sale,2,2022
337,storage_ms,1000,new_subs,2,2022
338,sales_ms,1290,,2,2022
338,storage_ms,1990,,2,2022
339,storage_ms,1000,,2,2022
340,storage_ms,2890,black_friday,2,2022
341,sales_ms,1990,,2,2022
342,storage_ms,1000,,2,2022
343,sales_ms,1290,,2,2022
343,storage_ms,1990,,2,2022
344,storage_ms,1000,,2,2022
345,sales_ms,1990,,2,2022
345,storage_ms,1290,,2,2022
346,storage_ms,1000,,2,2022
347,storage_ms,1000,summer_sale,2,2022
348,storage_ms,1000,,2,2022
349,storage_ms,2890,,2,2022
350,storage_ms,2890,,2,2022
351,storage_ms,1000,current_clients,2,2022
352,storage_ms,2890,,2,2022
353,sales_ms,1990,,2,2022
354,storage_ms,2890,summer_sale,2,2022
355,storage_ms,2890,,2,2022
356,storage_ms,1000,,2,2022
357,sales_ms,1990,current_clients,2,2022
358,storage_ms,1000,new_subs,2,2022
359,storage_ms,2890,,2,2022
359,sales_ms,1000,,2,2022
360,sales_ms,1290,,2,2022
361,storage_ms,1000,,2,2022
361,sales_ms,1000,,2,2022
362,storage_ms,1000,black_friday,2,2022
362,sales_ms,2890,black_friday,2,2022
363,storage_ms,1000,,2,2022
364,storage_ms,1000,,2,2022
365,storage_ms,1000,,2,2022
365,sales_ms,1000,,2,2022
366,sales_ms,1290,black_friday,2,2022
367,sales_ms,1290,new_subs,2,2022
367,storage_ms,1290,new_subs,2,2022
368,storage_ms,1000,summer_sale,2,2022
369,sales_ms,1990,about_market,2,2022
369,storage_ms,1290,about_market,2,2022
370,storage_ms,2890,,2,2022
371,storage_ms,2890,,2,2022
371,sales_ms,1000,,2,2022
372,storage_ms,2890,about_storage,2,2022
372,sales_ms,1000,about_storage,2,2022
373,sales_ms,1290,,2,2022
374,storage_ms,2890,black_friday,2,2022
374,sales_ms,1000,black_friday,2,2022
375,storage_ms,1000,,2,2022
376,storage_ms,2890,current_clients,2,2022
377,storage_ms,2890,,2,2022
377,sales_ms,1000,,2,2022
378,storage_ms,2890,,2,2022
378,sales_ms,1000,,2,2022
379,storage_ms,1000,summer_sale,2,2022
379,sales_ms,1000,summer_sale,2,2022
380,sales_ms,1990,,2,2022
381,storage_ms,1000,,2,2022
381,sales_ms,2890,,2,2022
382,storage_ms,2890,,2,2022
383,storage_ms,1000,,2,2022
384,sales_ms,1290,summer_sale,2,2022
385,storage_ms,1000,,2,2022
386,storage_ms,1000,black_friday,2,2022
387,storage_ms,2890,,2,2022
388,storage_ms,1000,,2,2022
389,sales_ms,1290,about_storage,2,2022
390,storage_ms,1000,about_market,2,2022
391,storage_ms,1000,,2,2022
391,sales_ms,1000,,2,2022
392,storage_ms,2890,,2,2022
392,sales_ms,2890,,2,2022
393,storage_ms,1000,,2,2022
394,storage_ms,2890,,2,2022
395,storage_ms,1000,summer_sale,2,2022
396,storage_ms,2890,,2,2022
397,storage_ms,1000,,2,2022
398,storage_ms,2890,,2,2022
399,storage_ms,2890,,2,2022
399,sales_ms,1000,,2,2022
400,storage_ms,1000,,2,2022
401,storage_ms,1000,,2,2022
402,storage_ms,2890,,2,2022
403,storage_ms,1000,,2,2022
404,storage_ms,1000,,2,2022
404,sales_ms,1000,,2,2022
405,storage_ms,2890,,2,2022
405,sales_ms,1000,,2,2022
406,sales_ms,1990,,2,2022
407,sales_ms,1290,summer_sale,2,2022
408,sales_ms,1290,,2,2022
409,storage_ms,1000,summer_sale,2,2022
410,storage_ms,2890,about_storage,2,2022
411,storage_ms,1000,summer_sale,2,2022
411,sales_ms,1000,summer_sale,2,2022
412,sales_ms,1290,,2,2022
413,storage_ms,2890,current_clients,2,2022
413,sales_ms,2890,current_clients,2,2022
414,storage_ms,2890,,2,2022
415,storage_ms,2890,current_clients,2,2022
416,sales_ms,1990,black_friday,2,2022
417,storage_ms,2890,,2,2022
417,sales_ms,1000,,2,2022
418,storage_ms,1000,black_friday,2,2022
418,sales_ms,2890,black_friday,2,2022
419,storage_ms,2890,,2,2022
420,storage_ms,1000,,2,2022
420,sales_ms,1000,,2,2022
421,storage_ms,2890,black_friday,2,2022
422,sales_ms,1290,,2,2022
422,storage_ms,1990,,2,2022
423,storage_ms,1000,,2,2022
424,storage_ms,2890,,2,2022
424,sales_ms,1000,,2,2022
425,storage_ms,1000,about_storage,2,2022
425,sales_ms,2890,about_storage,2,2022
426,sales_ms,1990,,2,2022
426,storage_ms,1990,,2,2022
427,sales_ms,1990,new_subs,2,2022
